,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
576,12/17/2015,Triangle ,Pope ,MS ,USA ,34.2151108,-89.94786789999999,University-Oxford Airport,"1 Airport Road, Oxford",Army National Guard,"409 S Cossar Ave, Charleston"
577,12/17/2015,Orb/Sphere ,Madison ,MS ,USA ,32.4618086,-90.1153638,Jackson-Medgar Wiley Evers International Airport,"100 International Drive, Jackson",National Guard,"138 Military Dr, Flowood"
578,12/17/2015,Lights Only ,Ventura ,CA ,USA ,34.2804923,-119.2945199,Camarillo Airport,"555 Airport Way, Camarillo",Navy Department,Oxnard
579,12/17/2015,Lights Only ,Petaluma ,CA ,USA ,38.232417,-122.6366524,Napa County Airport,"2030 Airport Road, Napa",California Department-Military,"580 Vallejo St, Petaluma"
580,12/17/2015,Lights Only ,Friendship ,WI ,USA ,43.97052619999999,-89.81679299999999,Adams County Legion Field-63C,"1087 Deerborn Avenue, Friendship",US Army National Guard,"8 Madison Blvd, Camp Douglas"
581,12/17/2015,Lights Only ,North Minneapolis ,MN ,USA ,44.9919418,-93.29416619999999,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
582,12/18/2015,Lights Only ,Beaverton ,OR ,USA ,45.4888761,-122.8013771,,,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
583,12/18/2015,Orb/Sphere ,Sonoma ,CA ,USA ,38.291859,-122.4580356,Napa County Airport,"2030 Airport Road, Napa",US Army Department,"711 Hillcrest Ave, Benicia"
584,12/18/2015,Orb/Sphere ,Kingsland ,GA ,USA ,30.7999563,-81.68982609999999,Jacksonville International Airport,"2400 Yankee Clipper Drive, Jacksonville",Naval Base Kings Bay Fleet and Family Support Center,"920 USS James Madison Rd, Kings Bay Base"
585,12/18/2015,Diamond ,Colorado Springs ,CO ,USA ,38.8338816,-104.8213634,Colorado Springs Airport,"7770 Milton E Proby Parkway, Colorado Springs",US Army Department,"CO-115, Colorado Springs"
586,12/18/2015,Teardrop ,Belleville ,IL ,USA ,38.5200504,-89.9839935,St. Louis Lambert International Airport,"10701 Lambert International Boulevard, St. Louis",Overlord Military Collectibles,"3008 Woodson Rd, Overland"
587,12/18/2015,Unknown ,Anchorage ,AK ,USA ,61.2180556,-149.9002778,Bryant Army Heliport,Anchorage,US Army Department,"1717 C St, Anchorage"
588,12/18/2015,Disk ,Santa Fe ,NM ,USA ,35.6869752,-105.937799,,,National Guard,"2011 Industrial Park Rd, Española"
589,12/18/2015,Lights Only ,Philadelphia ,MS ,USA ,32.7715227,-89.1167275,Express Aviation,"1036 saxon Airport Road, Philadelphia",US Navy Department,"Air Base Rd, Preston"
590,12/18/2015,Lights Only ,Taos ,NM ,USA ,36.4072134,-105.5733788,"Colfax County Airport, Angel Fire","3570 New Mexico 434, Angel Fire",National Guard,"2011 Industrial Park Rd, Española"
591,12/19/2015,Fireball ,Elizabeth City ,NC ,USA ,36.2946008,-76.2510461,Pine Island Airport,"Ocean Trail, Corolla",Military Aviation Museum,"1341 Princess Anne Rd, Virginia Beach"
592,12/19/2015,Unknown ,Plymouth ,MA ,USA ,41.9584457,-70.6672621,New Bedford Regional Airport,"1569 Airport Road, New Bedford",Military Department,"Fairview Ave, Rehoboth"
593,12/19/2015,Lights Only ,Derry ,NH ,USA ,42.8806437,-71.3273346,Moore Army Air Field,Ayer,US Army Department,"1059 Canal St, Manchester"
594,12/19/2015,Other ,Whitesburg ,GA ,USA ,33.4940017,-84.91382829999999,Hartsfield-Jackson Atlanta International Airport,"6000 North Terminal Parkway, Atlanta",Military Clothing Sales,Marietta
595,12/19/2015,Orb/Sphere ,Ponte Vedra Beach ,FL ,USA ,30.2400058,-81.3852595,Jacksonville International Airport,"2400 Yankee Clipper Drive, Jacksonville",US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
596,12/19/2015,Lights Only ,Orlando ,FL ,USA ,28.5383355,-81.3792365,United Sales Associates,Orlando,US Army Department,"3701 Corrine Dr, Orlando"
597,12/19/2015,Unknown ,St. Petersburg ,FL ,USA ,27.7676008,-82.64029149999999,City of St Petersburg: Albert Whitted Airport,"107 8th Avenue Southeast, St. Petersburg",US Army Department,"5100 W Kennedy Blvd, Tampa"
598,12/19/2015,Unknown ,Annapolis ,MD ,USA ,38.9784453,-76.4921829,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US Military District-Wa Public,Washington
599,12/19/2015,Triangle ,Ponte Vedra ,FL ,USA ,30.2400058,-81.3852595,Jacksonville International Airport,"2400 Yankee Clipper Drive, Jacksonville",US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
600,12/19/2015,Triangle ,McComb ,OH ,USA ,41.10755229999999,-83.79271469999999,Findlay Airport,"1615 Gray Street, Findlay",Army Reserve Careers Division / Retention,"2190 Reed Rd, Lima"
601,12/19/2015,Circle ,Sanford ,FL ,USA ,28.8028612,-81.269453,Orlando Executive Airport,"365 Rickenbacker Drive, Orlando",US Army Department,"3701 Corrine Dr, Orlando"
602,12/20/2015,Lights Only ,Gorham ,ME ,USA ,43.67953139999999,-70.44422519999999,Portland International Jetport,"1001 Westbrook Street, Portland",Maine Military Museum & Learning Center,"50 Peary Terrace, South Portland"
603,12/20/2015,Lights Only ,Bear ,DE ,USA ,39.6292788,-75.6582628,Wilmington Airport,"151 North Dupont Highway # 11, New Castle",US Army Inventory Research,"S 2nd St, Philadelphia"
604,12/20/2015,Lights Only ,Surrey ,ND ,USA ,48.2364001,-101.1334901,Minot International Airport,"305 Airport Road, Minot",US Army Reserve,"3450 2nd St NE, Minot"
605,12/20/2015,Lights Only ,Santa Fe ,NM ,USA ,35.6869752,-105.937799,,,National Guard,"2011 Industrial Park Rd, Española"
606,12/20/2015,Lights Only ,Bear ,DE ,USA ,39.6292788,-75.6582628,Wilmington Airport,"151 North Dupont Highway # 11, New Castle",US Army Inventory Research,"S 2nd St, Philadelphia"
607,12/20/2015,Oval ,Surprise ,AZ ,USA ,33.6292337,-112.3679279,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
608,12/20/2015,Triangle ,Berwyn ,IL ,USA ,41.85058739999999,-87.7936685,,,A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
609,12/20/2015,Lights Only ,Four Oaks ,NC ,USA ,35.4448836,-78.4269489,Seymour Johnson Air Force Base Education Center and Library,"1330 Cannon Avenue, Goldsboro",North Carolina Department of Military and Veterans Affairs,"4001 MSC, 413 N Salisbury St, Raleigh"
610,12/20/2015,Circle ,St. Paul ,MN ,USA ,44.9537029,-93.0899578,Saint Paul Ramsey Medical Center Heliport,Saint Paul,Military Issue,"640 Taft St NE, Minneapolis"
611,12/20/2015,Lights Only ,Schnecksville ,PA ,USA ,40.6749111,-75.6178991,Lehigh Valley International Airport,"3311 Airport Road, Allentown",US Army Reserve,"250 Washington Ave, Hazle Township"
612,12/20/2015,Triangle ,Middleboro ,MA ,USA ,41.8929942,-70.9107708,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
613,12/20/2015,Other ,Attelboro ,MA ,USA ,41.94454409999999,-71.2856082,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
614,12/20/2015,Orb/Sphere ,York Valley ,AZ ,USA ,32.8878444,-109.2078447,Lazy B Ranch Airstrip,Duncan,U.S. Army Recruiting Station,"1906 W Thatcher Blvd, Safford"
615,12/20/2015,Cigar/Cylinder ,Angola ,NY ,USA ,42.63839249999999,-79.0278156,Port Colborne Airport,"11631 Burnaby Road, Wainfleet",Military,Buffalo
616,12/20/2015,Lights Only ,Four Oaks ,NC ,USA ,35.4448836,-78.4269489,Seymour Johnson Air Force Base Education Center and Library,"1330 Cannon Avenue, Goldsboro",North Carolina Department of Military and Veterans Affairs,"4001 MSC, 413 N Salisbury St, Raleigh"
617,12/21/2015,Circle ,Fairfield ,CA ,USA ,38.2491956,-122.0405151,Napa County Airport,"2030 Airport Road, Napa",US Army Department,"711 Hillcrest Ave, Benicia"
618,12/21/2015,Circle ,Aurora ,CO ,USA ,39.7294319,-104.8319195,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
619,12/21/2015,Lights Only ,Troutman ,NC ,USA ,35.7006921,-80.88812949999999,Concord-Padgett Regional Airport,"9000 Aviation Boulevard Northwest, Concord",Military & Security Depot,"235 D, Branchview Dr NE, Concord"
620,12/21/2015,Circle ,Kissimmee ,FL ,USA ,28.2919557,-81.40757099999999,Robards Number Four Heliport,Kissimmee,US Army Department,"3701 Corrine Dr, Orlando"
621,12/21/2015,Oval ,Costa Mesa ,CA ,USA ,33.6638439,-117.9047429,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
622,12/21/2015,Triangle ,Dunedin ,FL ,USA ,28.0197404,-82.7717684,Dunedin Heliport,Dunedin,US Army Department,"5100 W Kennedy Blvd, Tampa"
623,12/21/2015,Diamond ,Lakewood ,CO ,USA ,39.7047095,-105.0813734,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
624,12/21/2015,Circle ,Santa Fe ,NM ,USA ,35.6869752,-105.937799,,,National Guard,"2011 Industrial Park Rd, Española"
625,12/21/2015,Rectangle ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
626,12/22/2015,Fireball ,Bakersfield ,CA ,USA ,35.3732921,-119.0187125,,,US Army Department,"1512 S P St, Bakersfield"
627,12/22/2015,Egg ,Vacaville ,CA ,USA ,38.3565773,-121.9877444,Napa County Airport,"2030 Airport Road, Napa",US Army Department,"711 Hillcrest Ave, Benicia"
628,12/22/2015,Diamond ,Elizabeth ,NJ ,USA ,40.6639916,-74.2107006,Park2Go Airport Parking,"782 Dowd Avenue, Elizabeth",United States Department of the Army,"Area Command, Brooklyn"
629,12/22/2015,Cigar/Cylinder ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
630,12/22/2015,Cone ,Sonoma ,CA ,USA ,38.291859,-122.4580356,Napa County Airport,"2030 Airport Road, Napa",US Army Department,"711 Hillcrest Ave, Benicia"
631,12/22/2015,Cigar/Cylinder ,Desert Hot Springs ,CA ,USA ,33.961124,-116.5016784,Palm Springs International Airport,"3400 East Tahquitz Canyon Way, Palm Springs","Army Recruiting Office Palm Desert, CA","44100 Town Center Way, Palm Desert"
632,12/22/2015,Cigar/Cylinder ,Sky Valley ,CA ,USA ,33.890015,-116.3525097,Palm Springs International Airport,"3400 East Tahquitz Canyon Way, Palm Springs","Army Recruiting Office Palm Desert, CA","44100 Town Center Way, Palm Desert"
633,12/22/2015,Unknown ,Lafayette ,CA ,USA ,37.8857582,-122.1180201,San Francisco International Airport,San Francisco,California Department-Military,"580 Vallejo St, Petaluma"
634,12/22/2015,Fireball ,Bullhead City ,AZ ,USA ,35.1359386,-114.5285981,Laughlin/Bullhead International Airport,"2550 Laughlin View Drive, Bullhead City",Army Recruiting Bullhead City,"967 Hancock Rd Suite 149, Bullhead City"
635,12/22/2015,Fireball ,Goleta ,CA ,USA ,34.4358294,-119.8276389,Santa Barbara Airport,"500 James Fowler Road, Santa Barbara",US Army ROTC,"University of California Santa Barbara, Military Science Department, 451 Mesa Rd, Santa Barbara"
636,12/22/2015,Disk ,Seattle ,WA ,USA ,47.6062095,-122.3320708,Port of Seattle,"2711 Alaskan Way, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
637,12/22/2015,Fireball ,Napa ,CA ,USA ,38.2975381,-122.286865,Napa County Airport,"2030 Airport Road, Napa",US Army Department,"711 Hillcrest Ave, Benicia"
638,12/22/2015,Fireball ,Boulder City ,NV ,USA ,35.9782216,-114.8345117,McCarran International Airport,"5757 Wayne Newton Boulevard, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
639,12/22/2015,Fireball ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
640,12/22/2015,Fireball ,Huntington Beach ,CA ,USA ,33.6594835,-117.9988026,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
641,12/22/2015,Fireball ,Palm Springs ,CA ,USA ,33.8302961,-116.5452921,Palm Springs International Airport,"3400 East Tahquitz Canyon Way, Palm Springs",Doc's Genuine World Military,"6280 Adobe Rd, Twentynine Palms"
642,12/22/2015,Fireball ,Menifee ,CA ,USA ,33.6971468,-117.185294,Riverside Municipal Airport,"6951 Flight Road, Riverside",US Defense Department,"26722 Plaza, Mission Viejo"
643,12/22/2015,Fireball ,Bullhead City ,AZ ,USA ,35.1359386,-114.5285981,Laughlin/Bullhead International Airport,"2550 Laughlin View Drive, Bullhead City",Army Recruiting Bullhead City,"967 Hancock Rd Suite 149, Bullhead City"
644,12/22/2015,Orb/Sphere ,Susanville ,CA ,USA ,40.4162842,-120.6530063,Susanville Municipal Airport,"471-920 Johnstonville Drive, Susanville",Sierra Army Depot,"74 Currant St Box 5000, Herlong"
645,12/22/2015,Lights Only ,Queen Creek ,AZ ,USA ,33.2580532,-111.6382138,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Arizona National Guard Papago Park Military Reservation,"5636 E McDowell Rd, Phoenix"
646,12/22/2015,Lights Only ,Queen Creek ,AZ ,USA ,33.2580532,-111.6382138,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Arizona National Guard Papago Park Military Reservation,"5636 E McDowell Rd, Phoenix"
647,12/22/2015,Lights Only ,Moorpark ,CA ,USA ,34.285558,-118.8820414,Van Nuys Airport,"16461 Sherman Way, Van Nuys",US Army Department,"3800 Valhalla Dr, Burbank"
648,12/22/2015,Lights Only ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
649,12/22/2015,Lights Only ,Harlansburgh ,PA ,USA ,41.02422809999999,-80.1886719,Youngstown-Warren Regional Airport,"1453 Youngstown Kingsville Road, Vienna",US Army Reserve,"150 Janet St, Beaver Falls"
650,12/22/2015,Orb/Sphere ,San Tan Valley ,AZ ,USA ,33.177294,-111.5468301,Falcon Field Airport,"4800 East Falcon Drive, Mesa",Arizona National Guard Papago Park Military Reservation,"5636 E McDowell Rd, Phoenix"
651,12/22/2015,Other ,Cedar City ,UT ,USA ,37.67747689999999,-113.0618931,Cedar City Regional Airport,"2560 Aviation Way Street, Cedar City",Utah Army National Guard Recruiting SSG Travis Butler,"1065 N Airport Rd, Cedar City"
652,12/22/2015,Other ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
653,12/23/2005,Lights Only ,Sabine Pass ,TX ,USA ,29.7332834,-93.8948078,Jack Brooks Regional Airport,"U.S. 69, Nederland",US Army Department,"1255 Main St, Beaumont"
654,12/23/2015,Orb/Sphere ,Weymouth ,MA ,USA ,42.2180724,-70.94103559999999,Boston Logan International Airport,Boston,US Army Department,"US Army Department, 10 Causeway St, Boston"
655,12/23/2015,Orb/Sphere ,Richardson ,TX ,USA ,32.9483335,-96.7298519,Phil L Hudson Municipal Airport,Mesquite,Military Masters,Mesquite
656,12/23/2015,Fireball ,Concord ,CA ,USA ,37.9779776,-122.0310733,,,U.S Army Camp Parks,"1001-1133 12th St, Dublin"
657,12/23/2015,Orb/Sphere ,Palm Bay ,FL ,USA ,28.0344621,-80.5886646,Melbourne Orlando International Airport,"1 Air Terminal Parkway, Melbourne",Victory Center Military Store,"6200 20th St, Vero Beach"
658,12/23/2015,Circle ,Modesto ,CA ,USA ,37.6392595,-120.9970014,Stockton Metropolitan Airport,"5000 South Airport Way, Stockton",GoArmy Modesto,"2100 Standiford Ave suite g-1, Modesto"
659,12/23/2015,Diamond ,Rochester ,NY ,USA ,43.15657789999999,-77.6088465,Greater Rochester International Airport,"1200 Brooks Avenue, Rochester",Military & Naval Affairs Division,"100 Patriot Way, Rochester"
660,12/23/2015,Rectangle ,Toluca Lake ,CA ,USA ,34.1501794,-118.3549609,Heliport 10,"111 Universal Hollywood Drive, Los Angeles",US Army Department,Los Alamitos
661,12/23/2015,Other ,St. Charles ,MO ,USA ,38.7881062,-90.4974359,St. Louis Lambert International Airport,"10701 Lambert International Boulevard, St. Louis",Overlord Military Collectibles,"3008 Woodson Rd, Overland"
662,12/23/2015,Lights Only ,Springfield ,MO ,USA ,37.2089572,-93.29229889999999,Lester E Cox Medical Center North Heliport,"1423 North Jefferson Avenue, Springfield",Doughboy Military Collectibles,"425 N Boonville Ave, Springfield"
663,12/23/2015,Lights Only ,Grafton ,WV ,USA ,39.3409249,-80.0189659,Morgantown Municipal Airport,"100 Hart Field Road, Morgantown",US Army Department,"504 N Preston Hwy, Kingwood"
664,12/23/2015,Unknown ,Mill Run ,PA ,USA ,39.9511859,-79.454481,Arnold Palmer Regional Airport,"148 Aviation Lane # 103, Latrobe",US Navy Department,"625 E Pittsburgh McKeesport Blvd, North Versailles"
665,12/23/2015,Fireball ,Tucson ,AZ ,USA ,32.2226066,-110.9747108,Tucson International Airport,"7250 South Tucson Boulevard, Tucson",Arizona National Guard Silverbell Army Heliport,"24641 E Pinal Airpark Rd #4500, Marana"
666,12/24/2015,Oval ,Cranston ,RI ,USA ,41.7798226,-71.4372796,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
667,12/24/2015,Triangle ,Wind Lake ,WI ,USA ,42.8294603,-88.1586997,General Mitchell International Airport,"5300 South Howell Avenue, Milwaukee",Russell Military Museum,"N, 43363 US-41, Russell"
668,12/24/2015,Triangle ,Tomahawk ,WV ,USA ,39.5303748,-78.04694510000002,Hagerstown Regional Airport,"18434 Showalter Road, Hagerstown",US Army Reserves,"900 Maryland Ave, Martinsburg"
669,12/24/2015,Lights Only ,Omaha ,NE ,USA ,41.2565369,-95.9345034,North Omaha Airport,"12001 North 72nd Street, Omaha",US Defense Department,"113 Grants Cir # 217, Offutt AFB"
670,12/24/2015,Lights Only ,Hastings on Hudson ,NY ,USA ,40.994542,-73.8787461,LaGuardia Airport,New York,United States Department of the Army,"Area Command, Brooklyn"
671,12/24/2015,Lights Only ,Shelbyville ,IN ,USA ,39.5214373,-85.7769238,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Drive, Indianapolis",Indiana Army National Guard SSG Wilson,"707 S Rangeline Rd, Carmel"
672,12/24/2015,Lights Only ,Weaverville ,NC ,USA ,35.6970547,-82.5606851,Asheville Regional Airport,"61 Terminal Drive #1, Fletcher",US Army Reserve,Asheville
673,12/24/2015,Lights Only ,Brush Prairie ,WA ,USA ,45.7328944,-122.5464856,Mountaindale Airstrip,Banks,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
674,12/24/2015,Lights Only ,Cicero ,NY ,USA ,43.1763158,-76.1141646,Syracuse Hancock International Airport,"1000 Col Eileen Collins Boulevard, Syracuse",Military & Naval Affairs Division,"6001 E Molloy Rd, Syracuse"
675,12/24/2015,Lights Only ,Avondale ,AZ ,USA ,33.4355977,-112.3496021,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
676,12/24/2015,Lights Only ,Avondale ,AZ ,USA ,33.4355977,-112.3496021,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
677,12/24/2015,Cone ,Draper ,UT ,USA ,40.5246711,-111.8638226,South Valley Regional Airport,"7365 South 4450 West, West Jordan",Utah National Guard,"17800 1700 W, Bluffdale"
678,12/24/2015,Lights Only ,Oceanside ,CA ,USA ,33.1958696,-117.3794834,,,US Defense Department,"26722 Plaza, Mission Viejo"
679,12/24/2015,Circle ,Richmond ,?? ,USA ,37.5407246,-77.4360481,Medical College of Virginia Heliport,Richmond,US Army Department,"1741 E Belt Blvd, Richmond"
680,12/24/2015,Triangle ,Revere ,MA ,USA ,42.4084302,-71.0119948,,,US Army Department,"US Army Department, 10 Causeway St, Boston"
681,12/24/2015,Circle ,Bend ,OR ,USA ,44.0581728,-121.3153096,Saint Charles Medical Center Heliport,Bend,National Guard Training Center,"8540 SW Cavalry Way, Powell Butte"
682,12/24/2015,Unknown ,Renton ,WA ,USA ,47.4796927,-122.2079218,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
683,12/24/2015,Unknown ,Mesquite ,NV ,USA ,36.80553099999999,-114.06719,Desert Views Aviation,"1200 Kitty Hawk Drive, Mesquite",Utah Army National Guard Recruiting SSG Shiner,"440 W St George Blvd Suite 2, St. George"
684,12/24/2015,Cigar/Cylinder ,Angola ,NY ,USA ,42.63839249999999,-79.0278156,Port Colborne Airport,"11631 Burnaby Road, Wainfleet",Military,Buffalo
685,12/24/2015,Circle ,Easton ,PA ,USA ,40.688432,-75.2207323,,,US Army Department,"131 Eggert Crossing Rd, Lawrenceville"
686,12/24/2015,Rectangle ,Sligo ,PA ,USA ,41.1092297,-79.4900454,Venango Regional Airport,"1560 Airport Road, Franklin",US Army Reserve,"120 Crytzer Rd, Kittanning"
687,12/24/2015,Fireball ,Kalispell ,MT ,USA ,48.1919889,-114.316813,Glacier Park International Airport,"4170 U.S. 2, Kalispell",US Army Reserve,"2989 US-93, Kalispell"
688,12/24/2015,Fireball ,Plum ,PA ,USA ,40.5003456,-79.7494911,SpringHill Suites by Marriott West Mifflin,"1000 Regis Avenue, Pittsburgh",US Navy Department,"625 E Pittsburgh McKeesport Blvd, North Versailles"
689,12/24/2015,Triangle ,Gainesville ,FL ,USA ,29.6516344,-82.32482619999999,,,U.S Army Corps of Engineers,"2833 NW 41 St #130, Gainesville"
690,12/24/2015,Orb/Sphere ,Los Angeles ,CA ,USA ,34.0522342,-118.2436849,Mont Blac Executive Car Service,"334 South Main Street #9108, Los Angeles",US Army Department,Los Alamitos
691,12/25/2014,Fireball ,Glendora ,CA ,USA ,34.1361187,-117.865339,Helipad,"414 West Carroll Avenue, Glendora",US Army Department,Los Alamitos
692,12/25/2015,Lights Only ,Salem ,OR ,USA ,44.9428975,-123.0350963,Salem Health Hospital Helipad,"890 Oak Street Southeast building a, Salem",Military Department,"1776 Militia Way SE, Salem"
693,12/25/2015,Lights Only ,Bellingham ,WA ,USA ,48.7519112,-122.4786854,Bellingham International Airport,"4255 Mitchell Way, Bellingham",Military Facilities Site & Armoury,"5500 No 4 Rd, Richmond"
694,12/25/2015,Lights Only ,Norwalk ,CT ,USA ,41.11774399999999,-73.4081575,Westchester County Airport,"240 Airport Road, White Plains",Division of Military and Naval Affairs,"643 Park Ave, New York"
695,12/25/2015,Lights Only ,Cape Coral ,FL ,USA ,26.5628537,-81.9495331,Southwest Florida International Airport,"11000 Terminal Access Road, Fort Myers",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
696,12/25/2015,Lights Only ,Upton/Millbury ,MA ,USA ,42.217842,-71.755758,Moore Army Air Field,Ayer,US Army Department,"42 Givry St, Devens"
697,12/25/2015,Other ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
698,12/25/2015,Unknown ,Garden City ,MI ,USA ,42.3255928,-83.3310422,Detroit Metropolitan Wayne County Airport,"11050 West G Rogell Drive #602, Detroit",US Army Department,"2254 Crooks Rd, Rochester Hills"
699,12/25/2015,Cigar/Cylinder ,Londonderry ,NH ,USA ,42.86512980000001,-71.3739272,Moore Army Air Field,Ayer,US Army Department,"1059 Canal St, Manchester"
700,12/25/2015,Lights Only ,University Place ,WA ,USA ,47.2356536,-122.5504041,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Us Army,"13 A Bldg99, Lewis Mcchord"
701,12/25/2015,Orb/Sphere ,Blaine ,MN ,USA ,45.1607987,-93.23494889999999,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
702,12/25/2015,Other ,Ellington ,CT ,USA ,41.91728260000001,-72.458236,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
703,12/25/2015,Orb/Sphere ,Bellingham ,WA ,USA ,48.7519112,-122.4786854,Bellingham International Airport,"4255 Mitchell Way, Bellingham",Military Facilities Site & Armoury,"5500 No 4 Rd, Richmond"
704,12/25/2015,Orb/Sphere ,Easley ,SC ,USA ,34.829838,-82.6015206,Greenville-Spartanburg International Airport,"2000 GSP Drive, Greer",Military Pride Group,"114 Southchase Blvd, Fountain Inn"
705,12/25/2015,Triangle ,Palm Beach Gardens ,FL ,USA ,26.8396096,-80.1019144,Palm Beach International Airport,"1000 James L Turnage Boulevard, West Palm Beach",US Military Marketplace,"4411 45th St, West Palm Beach"
706,12/25/2015,Circle ,Beaverton ,OR ,USA ,45.4888761,-122.8013771,,,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
707,12/25/2015,Fireball ,Greene ,NY ,USA ,42.3292408,-75.7699147,Greater Binghamton Airport,"Airport Road, Johnson City",US Army Corporation of Engineers,"78 Prospect St, Whitney Point"
708,12/25/2015,Orb/Sphere ,Moncks Corner ,SC ,USA ,33.1960027,-80.01313739999999,Charleston International Airport,"5500 International Boulevard, North Charleston",US Army Charleston CO HQ,"4600 Goer Dr, North Charleston"
709,12/26/2015,Triangle ,Campobello ,SC ,USA ,35.1156713,-82.1501112,Greenville-Spartanburg International Airport,"2000 GSP Drive, Greer",US Army Reserve,Asheville
710,12/26/2015,Cigar/Cylinder ,DeLuz/Temecula ,CA ,USA ,33.437134,-117.324936,Mc Clellan Palomar Airport-Crq,"2198 Palomar Airport Road, Carlsbad",US Defense Department,"26722 Plaza, Mission Viejo"
711,12/26/2015,Circle ,Elmhurst ,NY ,USA ,40.737975,-73.8801301,,,United States Department of the Army,"Area Command, Brooklyn"
712,12/26/2015,Fireball ,Sarasota ,FL ,USA ,27.3364347,-82.53065269999999,,,Military Recruiting Office - U.S. Army,"5581 Broadcast Ct #103, Sarasota"
713,12/26/2015,Circle ,Hinesville ,GA ,USA ,31.8315028,-81.6141099,Hunter Army Airfield,"525 Leonard Neal Street #6010, Savannah",A-2-Z Military Surplus,"5511 Montgomery St, Savannah"
714,12/26/2015,Lights Only ,Hamden ,CT ,USA ,41.3838782,-72.9026064,Rentschler Heliport,East Hartford,Army Reserve Unit,"87 Wooster Heights, Danbury"
715,12/26/2015,Orb/Sphere ,Benson/McGee's Crossroads ,NC ,USA ,35.3821067,-78.54862100000001,C A G Farms,Angier,Drop Zone Military Surplus,"6033 Yadkin Rd, Fayetteville"
716,12/26/2015,Other ,Cape Coral ,FL ,USA ,26.5628537,-81.9495331,Southwest Florida International Airport,"11000 Terminal Access Road, Fort Myers",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
717,12/26/2015,Circle ,Redmond ,WA ,USA ,47.6739881,-122.121512,South Cove Heliport,Redmond,Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
