,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
596,2016-02-11,Lights Only ,San Diego ,CA ,USA ,32.715738,-117.1610838,,,Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
597,2016-02-11,Lights Only ,San Diego ,CA ,USA ,32.715738,-117.1610838,,,Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
598,2016-02-11,Lights Only ,Oxnard ,CA ,USA ,34.1975048,-119.1770516,,,Military Connection,"250 E Easy St, Simi Valley"
599,2016-02-11,Fireball ,Laguna Beach ,CA ,USA ,33.5427189,-117.7853568,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
600,2016-02-11,Circle ,Salt Lake City ,UT ,USA ,40.7607793,-111.8910474,American Towers Heliport,Salt Lake City,US Army Reserve Center,"4550 S 1300 E, Millcreek"
601,2016-02-11,Fireball ,Palm Desert ,CA ,USA ,33.7222445,-116.3744556,,,"Army Recruiting Office Palm Desert, CA","44100 Town Center Way, Palm Desert"
602,2016-02-11,Fireball ,Costa Mesa ,CA ,USA ,33.6638439,-117.9047429,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
603,2016-02-11,Lights Only ,Salinas ,CA ,USA ,36.6777372,-121.6555013,Monterey Regional Airport,"200 Fred Kane Drive, Monterey",Army National Guard,"368 Airport Blvd, Salinas"
604,2016-02-12,Lights Only ,Ojo Caliente ,NM ,USA ,36.3021225,-106.0452736,Espanola Municipal Airport,Española,National Guard,"2011 Industrial Park Rd, Española"
605,2016-02-12,Other ,Springfield ,OR ,USA ,44.0462362,-123.0220289,Cubehole,Brownsville,US Army Reserve,"1355 Chambers St, Eugene"
606,2016-02-12,Circle ,La Porte ,TX ,USA ,29.6657838,-95.0193728,George Bush Intercontinental Airport,"2800 North Terminal Road, Houston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
607,2016-02-12,Circle ,Seabrook ,NH ,USA ,42.8909615,-70.8655074,Portsmouth International Airport at Pease,"36 Airline Avenue, Portsmouth",US Army Department,"1059 Canal St, Manchester"
608,2016-02-12,Lights Only ,Hickory Hills ,IL ,USA ,41.7255879,-87.82505499999999,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
609,2016-02-12,Lights Only ,Fort Lauderdale ,FL ,USA ,26.1224386,-80.13731740000001,Las Olas Centre I,"450 East Las Olas Boulevard, Fort Lauderdale",MILITARY TRL at TOWN CTR RD,Boca Raton
610,2016-02-13,Triangle ,Monticello ,MN ,USA ,45.3055201,-93.7941378,St. Cloud Regional Airport,"1550 45th Avenue Southeast, St. Cloud",Military Issue,"640 Taft St NE, Minneapolis"
611,2016-02-13,Oval ,Grayling ,MI ,USA ,44.6614039,-84.7147512,Lakes of the NORTH Airport-4y4,"Pineview Drive, Mancelona",Pineview Military Surplus and Museum,"604 Norway St, Grayling"
612,2016-02-13,Triangle ,Port Hueneme ,CA ,USA ,34.1477829,-119.1951074,Camarillo Airport,"555 Airport Way, Camarillo",Navy Department,Oxnard
613,2016-02-13,Triangle ,Greensboro ,NC ,USA ,36.0726354,-79.7919754,,,US Army Reserve,"1245 N Martin Luther King Jr Dr, Winston-Salem"
614,2016-02-13,Triangle ,Erie ,CO ,USA ,40.0502623,-105.0499817,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
615,2016-02-13,Triangle ,Morrisville ,PA ,USA ,40.2086471,-74.77461819999999,Trenton Heliport,Trenton,US Navy Department,"797 NJ-34, Colts Neck"
616,2016-02-13,Orb/Sphere ,Carpenteria ,CA ,USA ,34.39888380000001,-119.5184564,Santa Barbara Airport,"500 James Fowler Road, Santa Barbara",Navy Department,Oxnard
617,2016-02-13,Lights Only ,Palmer ,AK ,USA ,61.599415,-149.1146334,Bryant Army Heliport,Anchorage,US Army Department,"1717 C St, Anchorage"
618,2016-02-13,Fireball ,West Mobile ,AL ,USA ,30.6953657,-88.0398912,Mobile Regional Airport,"8400 Airport Boulevard, Mobile",US Army Reserve,"1900 Commanders Dr, Mobile"
619,2016-02-13,Lights Only ,Boise ,ID ,USA ,43.6150186,-116.2023137,May Airport-0U8,"Pahsimeroi Rd, Boise",US Army Department,"4279 W Harvard St, Boise"
620,2016-02-13,Lights Only ,Farmingdale ,NY ,USA ,40.7325997,-73.4454009,John F. Kennedy International Airport,NY,United States Department of the Army,"Area Command, Brooklyn"
621,2016-02-13,Lights Only ,Wichita ,KS ,USA ,37.68717609999999,-97.33005299999999,Wichita Dwight D. Eisenhower National Airport,"2277 Eisenhower Airport Parkway, Wichita",US Army Reserve,"2204 E 11th Ave, Hutchinson"
622,2016-02-13,Cigar/Cylinder ,Staten Island ,NY ,USA ,40.5795317,-74.1502007,Newark Liberty International Airport,"3 Brewster Road, Newark",United States Department of the Army,"Area Command, Brooklyn"
623,2016-02-13,Orb/Sphere ,Spring Creek ,NV ,USA ,40.7265927,-115.5858953,Elko Regional Airport,"975 Terminal Way, Elko",Elko Army Recruiting Station,"2525 Mountain City Hwy #105, Elko"
624,2016-02-13,Circle ,Newburg ,IN ,USA ,37.9444882,-87.4052865,Evansville Regional Airport,"7801 Bussing Drive, Evansville",US Army Reserve Center,"2900 E Division St, Evansville"
625,2016-02-13,Lights Only ,Thibodaux ,LA ,USA ,29.7957633,-90.82287099999999,Houma–Terrebonne Airport,"10264 East Main Street, Houma",Us Army,"3300 Youngs Rd, Morgan City"
626,2016-02-13,Orb/Sphere ,Wheeler AAF ,HI ,USA ,21.4744642,-158.0328463,Daniel K. Inouye International Airport,"300 Rodgers Blvd, Honolulu",Airsoft Military,"2566 Cartwright Rd, Honolulu"
627,2016-02-13,Circle ,Phoenix ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
628,2016-02-14,Fireball ,Starview ,PA ,USA ,40.0484296,-76.6883,Harrisburg International Airport,"1 Terminal Drive, Middletown",US Army Veterinary Clinic,"632 Wright Ave, Carlisle"
629,2016-02-14,Fireball ,East Hampton ,NY ,USA ,41.083151,-71.9994067,Groton - New London Airport,"155 Tower Avenue, Groton",US Army National Guard,"1 Chancellorsville Blvd, Narragansett"
630,2016-02-14,Orb/Sphere ,South Gate ,CA ,USA ,33.954737,-118.2120161,,,US Army Department,Los Alamitos
631,2016-02-14,Fireball ,Pinellas ,FL ,USA ,27.876394,-82.7778579,,,US Army Department,"5100 W Kennedy Blvd, Tampa"
632,2016-02-14,Rectangle ,Newhall ,CA ,USA ,34.373361,-118.5400404,Hollywood Burbank Airport,"2627 North Hollywood Way, Burbank",American Military Museum,"1918 Rosemead Blvd, South El Monte"
633,2016-02-14,Lights Only ,Santa Fe  ,CA ,USA ,33.9472359,-118.0853451,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
634,2016-02-14,Orb/Sphere ,Woodbridge ,VA ,USA ,38.6581722,-77.2497049,Ronald Reagan Washington National Airport,"2401 Smith Boulevard, Arlington",Us Army,"8725 John J Kingman Rd #235, Fort Belvoir"
635,2016-02-14,Fireball ,West Suffield ,CT ,USA ,42.0185603,-72.74665929999999,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
636,2016-02-14,Lights Only ,Ran home Santa Fe ,CA ,USA ,33.0196704,-117.2030013,San Diego International Airport,"3225 North Harbor Drive, San Diego",Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
637,2016-02-14,Circle ,Indio ,CA ,USA ,33.7205771,-116.2155619,Palm Springs International Airport,"3400 East Tahquitz Canyon Way, Palm Springs","Army Recruiting Office Palm Desert, CA","44100 Town Center Way, Palm Desert"
638,2016-02-14,Lights Only ,Orlando ,FL ,USA ,28.5383355,-81.3792365,United Sales Associates,Orlando,US Army Department,"3701 Corrine Dr, Orlando"
639,2016-02-14,Lights Only ,Bridgewater ,NJ ,USA ,40.5939636,-74.6049061,Bradford Field,Flemington,United States Department of the Army,"Area Command, Brooklyn"
640,2016-02-14,Unknown ,Fairfield ,CT ,USA ,41.1408363,-73.2612615,Long Island MacArthur Airport,"100 Arrival Avenue, Ronkonkoma",Military & Naval Affairs,"15074 6th Ave, Flushing"
641,2016-02-14,Lights Only ,Eugene ,OR ,USA ,44.0520691,-123.0867536,Waynes Air Service Airport,Halsey,US Army Reserve,"1355 Chambers St, Eugene"
642,2016-02-14,Lights Only ,Beacon Falls ,CT ,USA ,41.4426452,-73.06176119999999,Tweed New Haven Airport,"155 Burr Street, New Haven",Army Reserve Unit,"87 Wooster Heights, Danbury"
643,2016-02-14,Cigar/Cylinder ,Naples ,FL ,USA ,26.1420358,-81.7948103,Private Jet Charter Naples Florida,"1051 3rd Street South #203, Naples",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
644,2016-02-14,Lights Only ,Pottersville ,NY ,USA ,43.7312212,-73.8187384,The Floyd Bennett Memorial Airport (GFL),"443 Queensbury Avenue, Queensbury",US Navy Department,"959 U.S. 9, Queensbury"
645,2016-02-14,Triangle ,Hayward ,CA ,USA ,37.6687665,-122.0809964,,,US Defense Department,"1265 Borregas Ave, Sunnyvale"
646,2016-02-14,Circle ,Lakewood ,CA ,USA ,33.8536269,-118.1339563,,,US Army Department,Los Alamitos
647,2016-02-15,Fireball ,Dubuque ,IA ,USA ,42.50226610000001,-90.66546749999999,Dubuque Regional Airport,"10965 Aviation Drive, Dubuque",US Army Reserve Center,"10679 Airport Rd, Dubuque"
648,2016-02-15,Triangle ,East Aurora ,NY ,USA ,42.7678376,-78.6133589,Buffalo Niagara International Airport,"4200 Genesee Street, Buffalo",Military,Buffalo
649,2016-02-15,Other ,Santa Rosa ,CA ,USA ,38.440429,-122.7140548,,,US Army Department,"711 Hillcrest Ave, Benicia"
650,2016-02-15,Triangle ,Virginia Beach ,VA ,USA ,36.8529263,-75.97798499999999,Norfolk International Airport,"2200 Norview Avenue, Norfolk",Military Circle,"880 N Military Hwy, Norfolk"
651,2016-02-15,Triangle ,Tunkhannock ,PA ,USA ,41.5386878,-75.94658799999999,Wilkes-Barre Scranton International Airport,"100 Terminal Road, Avoca",US Army Reserve Center,"140 Stewart Rd, Wilkes-Barre"
652,2016-02-15,Orb/Sphere ,Houston ,TX ,USA ,29.7604267,-95.3698028,XA19,"410 Bagby Street, Houston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
653,2016-02-15,Lights Only ,Columbus ,OH ,USA ,39.9611755,-82.99879419999999,Ohio Building Authority Heliport,"30 East Broad Street, Columbus","Motts Military Museum, Inc.","5075 S Hamilton Rd, Groveport"
654,2016-02-15,Lights Only ,Newport Beach ,CA ,USA ,33.6188829,-117.9298493,Hoag Memorial Hospital Heliport,Newport Beach,US Army Department,Los Alamitos
655,2016-02-15,Circle ,Philadelphia ,PA ,USA ,39.9525839,-75.1652215,Helipad,"245 North 15th Street, Philadelphia",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
656,2016-02-16,Unknown ,Rapid City ,SD ,USA ,44.0805434,-103.2310149,Rapid City Regional Airport,"4550 Terminal Road, Rapid City",Us Army ROTC,"501 E St Joseph St, Rapid City"
657,2016-02-16,Fireball ,Williamsburg ,VA ,USA ,37.2707022,-76.7074571,Newport News/Williamsburg International Airport,"900 Bland Boulevard, Newport News",Military Circle,"880 N Military Hwy, Norfolk"
658,2016-02-16,Fireball ,Kill Devil Hills ,NC ,USA ,36.0307226,-75.6760101,Pine Island Airport,"Ocean Trail, Corolla",US Navy Department,Stumpy Point
659,2016-02-16,Fireball ,Enterprise ,WA ,USA ,48.0137728,-118.2185957,Erickson Ranch Airport,Rice,Military clothing store,"101 W Spaatz Rd, Fairchild AFB"
660,2016-02-16,Teardrop ,Arlington ,VA ,USA ,38.8799697,-77.1067698,,,US Army Department,"5611 Columbia Pike, Falls Church"
661,2016-02-16,Lights Only ,Federal Way ,WA ,USA ,47.3223221,-122.3126222,,,Us Army,"13 A Bldg99, Lewis Mcchord"
662,2016-02-16,Lights Only ,Auburn ,WA ,USA ,47.30732279999999,-122.2284532,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Us Army,"13 A Bldg99, Lewis Mcchord"
663,2016-02-16,Lights Only ,Federal Way ,WA ,USA ,47.3223221,-122.3126222,,,Us Army,"13 A Bldg99, Lewis Mcchord"
664,2016-02-16,Lights Only ,Casa Grande  ,AZ ,USA ,32.9110027,-111.7733902,Potter Airfield,United States,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
665,2016-02-16,Lights Only ,Pangburn ,AR ,USA ,35.4267476,-91.8368095,Bulldog Aviation,"220 Sibley Trail, Searcy",Pool Military Surplus LLC,"1099 US-65, Greenbrier"
666,2016-02-16,Lights Only ,Kasilof ,AK ,USA ,60.3375,-151.2744444,Basquo,Kenai,U.S. Army Soldotna Recruiting Station,"44332 Sterling Hwy #18, Soldotna"
667,2016-02-16,Orb/Sphere ,Hertford ,NC ,USA ,36.1901579,-76.4660519,Elizabeth City Regional Airport,"1028 Consolidated Road, Elizabeth City",U.S. Army Recruiting North Carolina,"1725 City Center Blvd, Elizabeth City"
668,2016-02-16,Orb/Sphere ,Birch Run ,MI ,USA ,43.2508585,-83.7941309,Bishop International Airport,"3425 West Bristol Road, Flint",US Army Department,"2901 Webber St, Saginaw"
669,2016-02-16,Orb/Sphere ,Ford ,WA ,USA ,47.9082219,-117.8057919,Spokane International Airport,"9000 West Airport Drive, Spokane",US Marine Corps,"221 N Wall St, Spokane"
670,2016-02-16,Lights Only ,Federal Way ,WA ,USA ,47.3223221,-122.3126222,,,Us Army,"13 A Bldg99, Lewis Mcchord"
671,2016-02-17,Lights Only ,Spring Prairie ,WI ,USA ,42.6914047,-88.4042626,Airport at Grand Geneva Resort & Spa,"Grand Geneva Way, Lake Geneva",Russell Military Museum,"N, 43363 US-41, Russell"
672,2016-02-17,Lights Only ,Philadelphia ,PA ,USA ,39.9525839,-75.1652215,Helipad,"245 North 15th Street, Philadelphia",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
673,2016-02-17,Unknown ,Rocky Ford ,CO ,USA ,38.052508,-103.7202274,La Junta Airport,"30267 1st Avenue, La Junta",US Army Recruiting,"23 W 4th St, La Junta"
674,2016-02-17,Lights Only ,Wellton ,AZ ,USA ,32.6728256,-114.1468821,Yuma International Airport,"2191 East 32nd Street #218, Yuma",US Navy Department,"Marine Corps Air Station, Yuma"
675,2016-02-17,Lights Only ,New London ,WI ,USA ,44.3927582,-88.7398256,Appleton International Airport,"W6390 Challenger Drive, Appleton",US Army Reserve,"1824 N Ballard Rd, Appleton"
676,2016-02-17,Lights Only ,Tulsa ,OK ,USA ,36.1539816,-95.99277500000001,Oklahoma State University Medical Center Heliport,"744 West 9th Street, Tulsa",US Army Department,"11510 E 21st St, Tulsa"
677,2016-02-17,Circle ,Martinsville ,VA ,USA ,36.6915262,-79.8725386,Martinsville/Henry County Memorial Hospital Heliport,Martinsville,Hargrave Military Academy,"200 Military Dr, Chatham"
678,2016-02-17,Lights Only ,Chicopee ,MA ,USA ,42.1487043,-72.6078672,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
679,2016-02-17,Triangle ,Portage ,IN ,USA ,41.5758707,-87.1761455,Michigan City Municipal Airport - Phillips Field,"1300 Indiana 212, Michigan City",US Army Reserve,"8100 Broadway, Merrillville"
680,2016-02-17,Orb/Sphere ,Yonkers ,NY ,USA ,40.9312099,-73.89874689999999,LaGuardia Airport,New York,United States Department of the Army,"Area Command, Brooklyn"
681,2016-02-17,Fireball ,Greeley ,CO ,USA ,40.4233142,-104.7091322,Northern Colorado Regional Airport,"4900 Earhart Road, Loveland",Army Recruiting Longmont,"1834 Main St Unit 3, Longmont"
682,2016-02-17,Triangle ,Miami  ,FL ,USA ,25.7616798,-80.1917902,Ferrari Express,"36 Northeast 1st Street #1049, Miami",US Defense Department,"299 E Broward Blvd # 103, Fort Lauderdale"
683,2016-02-17,Triangle ,Cape Coral ,FL ,USA ,26.5628537,-81.9495331,Southwest Florida International Airport,"11000 Terminal Access Road, Fort Myers",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
684,2016-02-17,Lights Only ,Farmington/Helenville ,WI ,USA ,43.0472875,-88.67130290000001,Waukesha County Airport,"2525 Aviation Drive, Waukesha",US Army Reserve,"220 Gould St, Beaver Dam"
685,2016-02-18,Square ,Chandler ,AZ ,USA ,33.3061605,-111.8412502,,,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
686,2016-02-18,Cone ,Foresthill ,CA ,USA ,39.0201768,-120.8179891,Grass Valley Service Center Heliport,Grass Valley,Action Military Surplus,"5800 Auburn Blvd A, Sacramento"
687,2016-02-18,Lights Only ,Glens Falls ,NY ,USA ,43.3095164,-73.6440058,Saratoga County Airport,"3024, 405 Greenfield Avenue, Ballston Spa",US Navy Department,"277 Washington St, Saratoga Springs"
688,2016-02-18,Orb/Sphere ,Anchorage ,AK ,USA ,61.2180556,-149.9002778,Bryant Army Heliport,Anchorage,US Army Department,"1717 C St, Anchorage"
689,2016-02-18,Lights Only ,Salem ,NH ,USA ,42.78855530000001,-71.2008912,Moore Army Air Field,Ayer,US Army Department,"1059 Canal St, Manchester"
690,2016-02-18,Triangle ,New Hampton ,NH ,USA ,43.6236211,-71.6304407,Flying H Skyport,Mirror Lake,US Army Department,"30 Pembroke Rd, Concord"
691,2016-02-19,Lights Only ,Kingston ,IL ,USA ,42.0997482,-88.7589818,Chicago Rockford International Airport,"2 Airport Circle, Rockford",US Army Reserve,"2426 Prairie Ave, Beloit"
692,2016-02-19,Lights Only ,Madisonville ,LA ,USA ,30.4043607,-90.1570232,Louis Armstrong New Orleans International Airport,"1 Terminal Drive, Kenner",Us Army,"111 Walker St, Bogalusa"
693,2016-02-19,Lights Only ,Avondale ,AZ ,USA ,33.4355977,-112.3496021,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
694,2016-02-19,Lights Only ,Santa Rosa ,CA ,USA ,38.440429,-122.7140548,,,US Army Department,"711 Hillcrest Ave, Benicia"
695,2016-02-19,Lights Only ,Nashville ,TN ,USA ,36.1626638,-86.7816016,,,US Army Department,"110 9th Ave S, Nashville"
696,2016-02-19,Lights Only ,Estrella  ,AZ ,USA ,33.3296354,-112.4352454,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
697,2016-02-19,Lights Only ,Florence ,AL ,USA ,34.79981,-87.677251,Northwest Alabama Regional Airport,"1729 T Ed Campbell Drive, Muscle Shoals",Army Recruiting Shoals,"301 Cox Creek Pkwy, Florence"
698,2016-02-19,Lights Only ,Phoenix ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
699,2016-02-19,Lights Only ,Maricopa ,AZ ,USA ,33.0581063,-112.0476423,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
700,2016-02-19,Lights Only ,Columbus ,OH ,USA ,39.9611755,-82.99879419999999,Ohio Building Authority Heliport,"30 East Broad Street, Columbus","Motts Military Museum, Inc.","5075 S Hamilton Rd, Groveport"
701,2016-02-19,Lights Only ,Newtown ,OH ,USA ,39.1245047,-84.361606,Cincinnati/Northern Kentucky International Airport,"3087 Terminal Drive, Hebron",Military Surplus,"1250 US-50, Milford"
702,2016-02-19,Triangle ,Gainesville ,MO ,USA ,36.6031184,-92.42821699999999,Gaston's White River Resort,"1777 River Road, Lakeview",Navy Recruiting Station,"1310 US-62 BUS, Mountain Home"
703,2016-02-19,Circle ,Esko ,MN ,USA ,46.7070314,-92.3631247,Duluth International Airport,"4701 Grinden Drive, Duluth",US Army Reserve,"1500 St Louis Ave, Duluth"
704,2016-02-19,Teardrop ,Hoffman ,IL ,USA ,38.541438,-89.26368749999999,MidAmerica St. Louis Airport (BLV),"9656 Air Terminal Drive, Mascoutah",US Army Recruiting Office Mount Vernon,"101 Davidson Ave, Mt Vernon"
705,2016-02-19,Circle ,Evansville ,IN ,USA ,37.9715592,-87.5710898,Evansville Regional Airport,"7801 Bussing Drive, Evansville",US Army Reserve Center,"2900 E Division St, Evansville"
706,2016-02-19,Rectangle ,Maricopa ,AZ ,USA ,33.0581063,-112.0476423,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
707,2016-02-19,Orb/Sphere ,Pueblo ,CO ,USA ,38.2544472,-104.6091409,Pueblo Memorial Airport,"31201 Bryan Circle, Pueblo",Military Surplus Store,"206 S Union Ave, Pueblo"
708,2016-02-19,Egg ,Churchville ,PA ,USA ,40.2030643,-74.9968543,Bradford Field,Flemington,US Army Inventory Research,"S 2nd St, Philadelphia"
709,2016-02-20,Lights Only ,Peoria ,AZ ,USA ,33.5805955,-112.2373779,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Arizona National Guard Papago Park Military Reservation,"5636 E McDowell Rd, Phoenix"
710,2016-02-20,Lights Only ,Hanover ,PA ,USA ,39.8006553,-76.9830358,Harrisburg International Airport,"1 Terminal Drive, Middletown",US Army Veterinary Clinic,"632 Wright Ave, Carlisle"
